id,title,date,summary,author,link,picture_link,identifier,category,posts,scraped_date
65644330,Čeští vývojáři z STRV spustí miliardový fond. Začnou investovat do amerických start-upů,2017-03-02T11:16:00+01:00,"Česká IT firma STRV zakládá startupový fond, který by měl hospodařit se 40 miliony dolarů (asi miliarda korun).
Zatím nová investiční firma hodlá získat 12 milionů dolarů, dva miliony už do fondu dalo samotné STRV.
Fond bude cílit hlavně na americké start-upy v raných fázích vývoje. 
STRV vyvíjí mobilní a webové aplikace a nejsilnější je na americkém trhu.",Jan Úšela,http://byznys.ihned.cz/c1-65644330-cesti-vyvojari-z-strv-spusti-miliardovy-fond-zacnou-investovat-do-americkych-start-upu?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/270/61639270/FmDnCbQV8T4lWfJsjo5iakGzMpE91Odv/jarvis_55f5d4fde4b027784c301d22.jpeg,https://byznys.ihned.cz/65644330,byznys,6,2017-03-04T01:00:08.740646+00:00
65643900,"Český T-Mobile loni zvýšil provozní zisk na 11 miliard, tržby ale mírně klesly",2017-03-02T10:11:00+01:00,"T-Mobile v Česku zvýšil zisk i příjmy z mobilních služeb.
Celkové tržby společnosti ale klesly o 2,2 procenta.
Mateřský Deutsche Telekom se kvůli odpisům propadl do ztráty.",ČTK,http://byznys.ihned.cz/c1-65643900-deutsche-telekom-se-ve-ctvrtleti-propadl-do-ztraty-zapricinily-to-odpisy-a-propad-kurzu-libry?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/0/64725000/tc1k8CIzdg4pvxfnsT9BhjoNVLbmRyuq/WR15_DEUTSCHETELEKOM-RESULTS-_0225_11.jpg,https://byznys.ihned.cz/65643900,byznys,0,2017-03-04T01:00:08.740646+00:00
65640640,"Divím se, že se Praha nestala startupovým centrem. Ať uspořádá mezinárodní konferenci, radí šéf TechCrunch pro Evropu",2017-03-02T10:04:00+01:00,"Pražské startupové prostředí urazilo kus cesty, říká Mike Butcher, šéfredaktor TechCrunch pro Evropu.
Start-upy nemají důvod z Česka odcházet.
Pokud se Praha bude snažit, mohla by se stát startupovým mostem mezi Východem a Západem.",Jakub Horáček,http://byznys.ihned.cz/c1-65640640-divim-se-ze-se-praha-nestala-start-upovym-centrem-at-usporada-mezinarodni-konferenci-radi-sef-techcrunch-pro-evropu?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/410/67275410/67hjEiWd8yfN951GQUxczpraOTLqRHnv/MS_MIKE_BUTCHER_TECHCRUNCH_5.jpg,https://byznys.ihned.cz/65640640,byznys,4,2017-03-04T01:00:08.740646+00:00
65643850,Největšímu světovému pivovaru AB InBev výrazně klesl zisk. Projevil se zejména nižší zájem v Brazílii,2017-03-02T09:30:00+01:00,"Největší světový pivovar Anheuser-Busch InBev pociťuje negativní dopady prudkého poklesu prodeje v Brazílii.
Společnosti klesl zisk ve čtvrtém čtvrtletí na 400 milionů dolarů, o rok dříve činil zisk 2,29 miliardy dolarů.
Pivovar doufá v úspěch v Africe, kde loni díky převzetí SABMilleru získal kontrolu nad rychle rostoucími místními ležáky.",ČTK,http://byznys.ihned.cz/c1-65643850-nejvetsimu-svetovemu-pivovaru-ab-inbev-vyrazne-klesl-zisk-projevil-se-zejmena-nizsi-zajem-v-brazilii?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/660/61946660/bzQxkS59vmdpnBKsMq2uNeD0wPjLfa7U/TOR422_SABMILLER-M_A-AB_INBEV_1007_11.jpg,https://byznys.ihned.cz/65643850,byznys,0,2017-03-04T01:00:08.740646+00:00
65643830,"Výrobce solárních panelů SolarCity, kterého koupila Tesla, loni propustil pětinu zaměstnanců",2017-03-02T08:32:00+01:00,"SolarCity si snaží udržet hotovost v době, kdy zpomaluje růst poptávky.
Firma na výrobu solárních panelů proto loni propustila téměř pětinu zaměstnanců.
Na konci loňského roku měla firma 12 243 zaměstnanců, o 19,8 procenta méně než na konci roku 2015.",ČTK,http://byznys.ihned.cz/c1-65643830-vyrobce-solarnich-panelu-solarcity-ktereho-koupila-tesla-loni-propustil-petinu-zamestnancu?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/610/67298610/GLMT9jfecmnus1CabVqKg6RAQSHr4h3d/jarvis_585c269d498ebcc1e464987d.jpg,https://byznys.ihned.cz/65643830,byznys,0,2017-03-04T01:00:08.740646+00:00
65644510,Ministerstvo spravedlnosti zpřísní ukládání pokut insolvenčním správcům. Postihy přizpůsobí jejich příjmům,2017-03-02T13:25:00+01:00,"Ukládání sankcí insolvenčním správcům se bude řídit novou metodikou.
Ministerstvo spravedlnosti chce výši pokut přizpůsobovat příjmům jednotlivých správců.
Za obdobné delikty tak budou různé postihy.",ČTK,http://domaci.ihned.cz/c1-65644510-ministerstvo-zprisni-ukladani-pokut-insolvencnim-spravcum-postihy-prizpusobi-jejich-prijmum?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/360/67303360/tBG4wUOpQPnbNkaR6h8x02Cc5HT7lrfi/jarvis_572a2a98498e11745c2dedb9.jpg,https://domaci.ihned.cz/65644510,domaci,0,2017-03-04T01:00:18.609364+00:00
65644470,Česká pošta získá 800 milionů za ztrátové služby. Půl miliardy z toho půjde na platy,2017-03-02T12:20:00+01:00,"Ministr vnitra Milan Chovanec a ministr financí Andrej Babiš po společném jednání oznámili, že Česká pošta získá 800 milionů korun za ztrátové služby z let 2013 a 2014.
Půl miliardy z toho má jít na platy poštovních zaměstnanců.
Částka bude rozložena do tří let.",ČTK,http://domaci.ihned.cz/c1-65644470-ceska-posta-ziska-800-milionu-za-ztratove-sluzby-pul-miliardy-z-toho-pujde-na-platy?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/220/31711220/aiotv3BFGIKMl6QWcdfpqrxy0TU29RVn/VOL_2301_posta.jpg,https://domaci.ihned.cz/65644470,domaci,1,2017-03-04T01:00:18.609364+00:00
65644410,Policisté či hasiči si polepší. Jejich platy vzrostou od července o 10 procent,2017-03-02T12:15:00+01:00,"Andrej Babiš přijal návrh Milana Chovance o navýšení platů členům bezpečnostních sborů.
Platy by měly být navýšeny od letošního července o 10 procent.
Ministerstvo financí na ně vyhradí zhruba jednu miliardu korun.",ČTK,http://domaci.ihned.cz/c1-65644410-policiste-ci-hasici-si-polepsi-jejich-platy-vzrostou-od-cervence-o-10-procent?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/870/62255870/DyQC8dG23xTfF90IE1OSgNkWJi5BsUmP/CR_MADARSKO_POLICIE_MIGRACE_2_812.jpg,https://domaci.ihned.cz/65644410,domaci,12,2017-03-04T01:00:18.609364+00:00
65644320,Soud zprostil obžaloby manažery Krajské zdravotní. Obviněni byli kvůli údajně předraženým zakázkám na přístroje,2017-03-02T11:30:00+01:00,"Pětice manažerů akciové společnosti Krajská zdravotní byla zproštěna obžaloby.
Obviněni byli za údajně předražené zakázky na nákup přístrojů a služeb.
Soud dospěl k názoru, že se nejednalo o trestný čin.",ČTK,http://domaci.ihned.cz/c1-65644320-soud-zprostil-obzaloby-manazery-krajske-zdravotni-obvineni-byli-kvuli-udajne-predrazenym-zakazkam-na-nakup-pristroju?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/440/38797440/aotv45CDFHLNOjl6Qcdfpqr1TUw29ARn/operace.jpg,https://domaci.ihned.cz/65644320,domaci,1,2017-03-04T01:00:18.609364+00:00
65643910,"Pro Koštu jsme nejdřív makali, ale on nekomunikoval. Vedení kraje není žádná výhra, říká nový hejtman",2017-03-02T10:25:00+01:00,"Dnes už bývalý hejtman Olomouckého kraje Oto Košta (ANO) vydržel na svém postu pouze několik týdnů.
Loni v listopadu byl zvolen a už letos v lednu mu hnutí ANO oznámilo, že ho chce vyměnit.
O hejtmanův konec v úřadu se zasadil především poslanec a šéf ANO na Olomoucku Ladislav Okleštěk - ten také Koštu v čele kraje nahradil.",Radek Bartoníček,http://domaci.ihned.cz/c1-65643910-pro-kostu-jsme-nejdriv-makali-ale-nekomunikoval-vedeni-kraje-neni-zadna-vyhra-rika-novy-hejtman?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/220/67300220/L9kD5chQbouSxs3nWVTMOEzjy0PaerF4/CR_SPRAVA_OLOMOUCKY_068.jpg,https://domaci.ihned.cz/65643910,domaci,2,2017-03-04T01:00:18.609364+00:00
65643860,"Poslanci tlačí na vládu, aby začala stavět vysokorychlostní železnice už v roce 2025",2017-03-02T10:10:00+01:00,"Výstavba vysokorychlostní železnice v Česku by mohla začít v roce 2025 a skončit už v roce 2035.
Vláda má podle poslanců uspíšit termín výstavby, současný termín zahájení stavby v roce 2035 je podle nich nepřijatelný.
Podle místopředsedy sněmovního hospodářského výboru Martina Kolovratníka je reálné, že by se ročně mohlo postavit 40 až 50 kilometrů.
To by Česko zvládlo jak z hlediska peněz, tak stavebních kapacit.",ČTK,http://domaci.ihned.cz/c1-65643860-vlada-musi-zrychlit-pripravu-vysokorychlostni-zeleznice-shodli-se-poslanci-stavet-by-se-mela-uz-v-roce-2025?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/350/67045350/JPgp2VCm9DviL6asrNHRF0Ex3ozdb5qO/jarvis_5897452e498ee41d03c23cb5.jpeg,https://domaci.ihned.cz/65643860,domaci,0,2017-03-04T01:00:18.609364+00:00
65644570,"Visegrád nechce dvourychlostní Evropu. Chceme rovnost pro všechny členy, vzkázali premiéři",2017-03-02T13:39:00+01:00,"Evropská komise představila scénáře budoucí podoby EU.
Česko, Polsko, Slovensko a Maďarsko odmítají vytvoření různě propojených skupin členů.
Unie si musí najít místo v novém světovém pořádku. Britové už ho našli, řekl maďarský premiér Viktor Orbán.
Na summitu V4 ve Varšavě premiéři čtyř zemí kritizovali výrobce za různou kvalitu stejných potravin v různých zemích.",Martin Ehl,http://zahranicni.ihned.cz/evropa-slovensko/c1-65644570-visegrad-nechce-dvourychlostni-evropu-chceme-rovnost-pro-vsechny-cleny-vzkazali-premieri?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/450/67303450/AVoayUGs5N4m2KTb6Dz03flCLiQ7drtM/POLSKO_CR_SLOVENSKO_MADARSKO_EU_POTRAVINY_TRH_SUMMIT_V4_424.jpg,https://zahranicni.ihned.cz/65644570,zahranicni,22,2017-03-04T01:00:25.653996+00:00
65644340,"Nejvyšší činná sopka Evropy se probudila k životu. Sicilská Etna chrlí fontány lávy a nabízí světelnou show, nebezpečí nehrozí",2017-03-02T13:03:00+01:00,"Na italském ostrově Sicílie se opět probudila k životu sopka Etna.
Její erupce by podle odborníků měla být klidná, i tak ale nabízí pozorovatelům z okolních měst zajímavé pohledy.
Etna, dosahující přes tři tisíce výškových metrů, je nejvyšší činnou sopkou v Evropě.",ČTK,http://zahranicni.ihned.cz/c1-65644340-nejvyssi-cinna-sopka-evropy-se-probudila-k-zivotu-etna-chrli-fontany-lavy-a-nabizi-svetelnou-show-nebezpeci-nehrozi?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/870/67302870/dMSwByqkurnO6izoFcTRfNI7sGjJP4mb/ROM211_ITALY-ETNA-VOLCANO_0301_11.jpg,https://zahranicni.ihned.cz/65644340,zahranicni,1,2017-03-04T01:00:25.653996+00:00
65644460,"Vozítko Curiosity zachytilo prašné víry letící nad povrchem Marsu, způsobilo je Slunce",2017-03-02T12:54:00+01:00,"Robotické vozítko Curiosity, které prozkoumává Kráter vichřice na Marsu, pořídilo pozoruhodné obrázky. 
Zachytilo víry prachu letící přes planetu.
Ty vznikly tak, že Slunce zahřálo povrch planety a tím se tepelné proudy zvedly do éteru.",HN - Blahoslav Baťa,http://zahranicni.ihned.cz/c1-65644460-vozitko-curiosity-zachytilo-prasne-viry-letici-nad-povrchem-marsu-vyvolalo-je-slunce?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/910/67301910/C0WiAFxryKldLPHaDnmgsU8VJjE93fzG/Vozitko_Curiosity_zachytilo_prasne_viry_letici_nad_povrchem_Marsu.jpg,https://zahranicni.ihned.cz/65644460,zahranicni,0,2017-03-04T01:00:25.653996+00:00
65644420,Evropský parlament zrušil poslaneckou imunitu Le Penové. Na Twitteru sdílela materiály Islámského státu,2017-03-02T12:30:00+01:00,"Ultrapravicová kandidátka na francouzskou prezidentku Marine Le Penová přišla v Evropském parlamentu o poslaneckou imunitu.
Důvodem je to, že na sociální síti Twitter sdílela záběry z poprav Islámského státu.
Teď jí hrozí až tři roky za mřížemi a pokuta 75 tisíc eur.",ČTK,http://zahranicni.ihned.cz/c1-65644420-evropsky-parlament-zrusil-poslaneckou-imunitu-le-penove-na-twitteru-sdilela-materialy-islamskeho-statu-hrozi-ji-az-tri-roky-vezeni?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/850/67139850/T0OvrByunDij6hFbm9xPzRUNl7KgwftE/jarvis_58a34ef0498e64059d930fa6.jpeg,https://zahranicni.ihned.cz/65644420,zahranicni,45,2017-03-04T01:00:25.653996+00:00
65642700,"Zápisky protivného hosta: K desátému výročí Angelato připravilo ""čajovou"" zmrzlinu i nový interiér",2017-03-02T12:00:00+01:00,"Po dvouměsíční zimní pauze otvírá pražská zmrzlinárna Angelato.
Pro zákazníky si přichystala nové druhy zmrzliny i designový interiér.
Koncem roku se rodina Angelato navíc rozroste o novou pobočku.",gourmetguru,http://life.ihned.cz/jidlo/c1-65642700-zapisky-protivneho-hosta-angelato-slavi-desatou-sezonu-jak-bude-chutnat-cajova-zmrzlina?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/310/67300310/wU8eFpmky5EjqDcz9Jh4xOHnT7tlsSK2/IMG_6659.jpg,https://life.ihned.cz/65642700,life,0,2017-03-04T01:00:44.265151+00:00
65645350,Vesničtí obchodníci se dočkají stejné podpory jako zemědělci. Pomůže to zastavit vylidňování venkova,2017-03-02T19:11:00+01:00,"Malé obce na venkově se vylidňují. Počet obcí s obchodní obslužností a vybudovanou infrastrukturou ubývá.
Ministerstvo zemědělství plánuje podpořit podnikatele na venkově stejně jako zemědělce.
Ubývá malých venkovských prodejen i řemeslných profesí spjatých s venkovem.",Kristýna Dlasková,http://byznys.ihned.cz/c1-65645350-vesnicti-obchodnici-se-dockaji-stejne-podpory-jako-zemedelci-pomoci-by-mohl-i-bezplatny-internet?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/290/66331290/8k2TDgeaUtKJsiCA7RHO6LmWVSEwpz5q/Marian-Jurecka.jpg,https://byznys.ihned.cz/65645350,byznys,9,2017-03-04T07:00:05.461039+00:00
65645090,"Komerční banka prodala svou centrálu za 1,5 miliardy, budova stojí na jednom z nejlukrativnějších míst Prahy",2017-03-02T18:02:00+01:00,"Památkově chráněnou budovu Komerční banky v pražské ulici Na Příkopě 33 koupila německá investiční společnost a správce aktiv Commerz Real.
Na Příkopě je společně s Pařížskou ulicí v centru Prahy nejdražší nákupní třídou v Česku.
Obchodníci tu za pronájem jednoho metru čtverečního platí v přepočtu více než 5800 korun měsíčně.",Martina Marečková,http://byznys.ihned.cz/c1-65645090-komercni-banka-prodala-svou-centralu-za-1-5-miliardy-budova-stoji-na-jednom-z-nejlukrativnejsich-mist-prahy?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/750/59274750/ekPmhEGONIjV5BTd1c36Hv4WwUrLQzgD/_LB_4201.jpg,https://byznys.ihned.cz/65645090,byznys,0,2017-03-04T07:00:05.461039+00:00
65645220,"Snapchat vstoupil na burzu, ze zakladatelů jsou miliardáři. Nikdo ale neví, kdy bude firma v zisku",2017-03-02T17:25:00+01:00,"S akciemi technologické společnosti Snap se začalo obchodovat na burze v New Yorku. Cenné papíry otevřely obchodování vysoko nad středeční upisovací cenou.
I přes prodej části akcií, který firmě vynesl 3,4 miliardy dolarů, si kontrolu nad firmou udrželi zakladatelé firmy Evan Spiegel a Bobby Murphy.
Mezi nové akcionáře patří zejména investiční společnosti. Část nově vydaných akcií koupili i někteří stávající akcionáři.",Jaroslav Krejčí,http://byznys.ihned.cz/c1-65645220-snapchat-vstoupil-na-burzu-o-akcie-je-ohromny-zajem-nikdo-ale-nevi-kdy-bude-firma-v-zisku?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/360/67308360/4KMWV2oIE0jx61O5c7qLfyTsPebh3AQC/NYK528_SNAP-IPO-_0302_11.jpg,https://byznys.ihned.cz/65645220,byznys,0,2017-03-04T07:00:05.461039+00:00
65645110,Plesy a další příležitostné akce pořádané spolky se zřejmě vyhnou evidenci tržeb,2017-03-02T16:51:00+01:00,"Příležitostné akce pořádané vesnickými a dobrovolnickými spolky zřejmě nebudou podléhat EET.
Ministr financí Andrej Babiš takovou činnost nepovažuje za podnikatelskou.
Finanční správa by ohledně toho měla příští týden zpřesnit metodiku.",ČTK,http://byznys.ihned.cz/c1-65645110-plesy-a-dalsi-prilezitostne-akce-poradane-spolky-se-zrejme-vyhnout-evidenci-trzeb?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/750/66437750/350A9pB4HEyW8aISvqCFzKkwL2xMcgeP/CR_HOSPODARSTVI_SLUZBY_TRH_EET_JIHOCESKY_380.jpg,https://byznys.ihned.cz/65645110,byznys,1,2017-03-04T07:00:05.461039+00:00
65645070,"Bohatí Češi se kvůli situaci ve světě bojí o peníze. Místo do akcií raději investují do ""bezpečnějších"" nemovitostí",2017-03-02T16:51:00+01:00,"Nárůst geopolitických nejistot v Evropě i Severní Americe loni přiměl bohaté Čechy hledat pro své peníze a majetek bezpečnější investice.
Zatímco v roce 2015 investovala do akcií téměř polovina bohatých Čechů, loni se jejich podíl snížil na čtvrtinu.
Privátní bankéři stále častěji pomáhají milionářům nejen s hledáním vhodných investic, ale také s řešením nástupnictví ve firmě.",Janis Aliapulios,http://byznys.ihned.cz/c1-65645070-bohati-cesi-se-kvuli-situace-ve-svete-boji-o-penize-misto-do-akcii-radeji-investuji-do-bezpecnejsich-nemovitosti?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/590/66597590/CyuhMjcqfl6P945si7Ja1xGmLwFVvQpW/shutterstock_331808579.jpg,https://byznys.ihned.cz/65645070,byznys,0,2017-03-04T07:00:05.461039+00:00
65644870,"Pokud OKD skončí, stát bude muset zaplatit 5,4 miliardy korun. Další miliardy by stálo zajištění horníků",2017-03-02T15:28:00+01:00,"Podle znaleckého posudku, který je klíčový pro další osud OKD, je hodnota majetku firmy přes tři miliardy korun.
To znamená, že by za případný konec OKD, které jsou v insolvenci, musel stát zaplatit 5,4 miliardy korun.
Na posudek o 105 stranách a dalších 4,5 tisíce stran příloh se čekalo půl roku.",Petr Lukáč,http://byznys.ihned.cz/c1-65644870-pokud-okd-skonci-stat-bude-muset-zaplatit-5-4-miliardy-korun-dalsi-miliardy-by-stalo-zajisteni-horniku?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/640/65855640/FBjiR6gT9sfOHMcom5N4UWtaxVhuq01G/jarvis_57f68bdd498e5354b27fb7c7.jpeg,https://byznys.ihned.cz/65644870,byznys,18,2017-03-04T07:00:05.461039+00:00
65644520,"Palečkovi končí. Česká spořitelna mění reklamní image, bude se prezentovat emotivními českými příběhy",2017-03-02T14:10:00+01:00,"Největší banka počtem klientů nově sází na reklamu.
Odstavuje dosavadní koncept ""Palečkovi"". Hrdiny nového budou lidé a projekty spojené se spořitelnou.
Nová kampaň začala 1. března na billboardech a poběží pod názvem Když ve vás někdo věří, dokážete víc.",Olga Skalková,http://byznys.ihned.cz/c1-65644520-paleckovi-konci-ceska-sporitelna-meni-reklamni-image-bude-se-prezentovat-emotivnimi-ceskymi-pribehy?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/850/64864850/Q2Js9SRKITVPCcL7fj4zq6GkMEANUvg8/det5.jpg,https://byznys.ihned.cz/65644520,byznys,0,2017-03-04T07:00:05.461039+00:00
65644550,McDonald's dohání konkurenci. Na klíčových trzích zavede rozvoz hamburgerů a placení mobilem,2017-03-02T14:05:00+01:00,"Americký řetězec rychlého občerstvení začne do konce roku doručovat jídlo zákazníkům domů.
McDonald's v posledních letech bojuje s nižší návštěvností restaurací, novinka by měla přinést až pětiprocentní růst tržeb.
V Česku jídlo rozváží KFC. To svou službu původně označovalo jako bezplatnou, avšak k objednaným jídlům si účtovalo marži až 30 procent.",Jan Prokeš,http://byznys.ihned.cz/c1-65644550-mcdonald-s-dohani-konkurenci-na-klicovych-trzich-zavede-rozvoz-hamburgeru-a-placeni-mobilem?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/150/67303150/OtRlS3PEs8CzL9K7gWmVhTf4piwbnHeU/RPA406_MCDONALDS-RESULTS-_0602_11.jpg,https://byznys.ihned.cz/65644550,byznys,0,2017-03-04T07:00:05.461039+00:00
65644630,"Fyzik Ošťádal, kterého Zeman nejmenoval profesorem, neuspěl u Nejvyššího správního soudu. Druhé stížnosti soud vyhověl",2017-03-02T14:15:00+01:00,"Fyzik Ivan Ošťádal u Nejvyššího soudu proti prezidentovi neuspěl.
Nejvyšší správní soud jeho kasační stížnost na nečinnost Miloše Zemana zamítl, druhé stížnosti, kterou nejprve označil za opožděnou, teď vyhověl.
Městský soud bude znovu řešit žalobu proti rozhodnutí o nejmenování Ošťádala.",ČTK,http://domaci.ihned.cz/c1-65644630-fyzik-ostadal-ktereho-zeman-nejmenoval-profesorem-neuspel-u-nejvyssiho-spravniho-soudu-zamitl-jeho-kasacni-stiznost?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/240/67305240/Pq7Fo2LIujVk3ngfxQKEUSCHsMTGWhiR/OL_LAA_dal_Ivan_profimedia.jpg,https://domaci.ihned.cz/65644630,domaci,1,2017-03-04T07:00:12.547833+00:00
65645270,"Evropský parlament chce dočasná víza pro Američany, USA je totiž vyžadují po pěti státech EU. Brusel je ale proti",2017-03-02T18:47:00+01:00,"Podle Evropského parlamentu by EU měla dočasně zrušit bezvízový styk se Spojenými státy.
USA totiž stále požadují víza pro vstup na své území po občanech pěti členských zemí evropského bloku.
Pokud Washington vízovou povinnost nezruší do dvou měsíců, měla by unie přistoupit k recipročnímu kroku a zrušit bezvízový styk s USA na jeden rok. Vyzývá k tomu nezávazná rezoluce odhlasovaná europoslanci. Evropská komise je ale proti.",ČTK,http://zahranicni.ihned.cz/evropa-slovensko/c1-65645270-evropsky-parlament-chce-docasna-viza-pro-americany-usa-je-totiz-vyzaduji-po-peti-statech-eu-brusel-je-ale-proti?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/940/65427940/SW3aDgIwumCVsrQFHNU8PRxM016ik2B7/shutterstock_229335610.jpg,https://zahranicni.ihned.cz/65645270,zahranicni,5,2017-03-04T07:00:14.182581+00:00
65645120,Egyptský soud osvobodil exprezidenta Mubáraka. Obviněn byl z podílu na vraždách demonstrantů z roku 2011,2017-03-02T16:57:00+01:00,"Soud v Káhiře pravomocně zprostil obvinění bývalého prezidenta Husního Mubáraka.
Obžalován byl z podílu na vraždách demonstrantů během povstání v roce 2011.
Tehdejší revolta ukončila jeho 30letou vládu v zemi.",ČTK,http://zahranicni.ihned.cz/afrika/c1-65645120-egyptsky-soud-osvobodil-exprezidenta-mubaraka-obvinen-byl-z-podilu-na-vrazdach-demonstrantu-z-roku-2011?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/120/49705120/n7Pqp5xWLIJdibk3ewsROam8U29NglMV/0821EGYPT_HISTORIE_PREZIDENT_SOUD_MUBARAK_2_057.jpg,https://zahranicni.ihned.cz/65645120,zahranicni,2,2017-03-04T07:00:14.182581+00:00
65644700,"Nvidia se překonala, GeForce 1080 Ti má lepší výkon a poloviční cenu ve srovnání s Titanem X",2017-03-02T14:10:00+01:00,"Nvidia zastínila představení nových karet Radeon Vega od AMD díky nové GeForce 1080 Ti.
Výbavou a výkonem novinka kopíruje luxusní kartu Titan X druhé generace, ale je mnohem levnější.
S jednou kartou je možné hrát plynule v Ultra HD rozlišení nebo pracovat s virtuální realitou.",Otakar Schön,http://tech.ihned.cz/pocitace/c1-65644700-nvidia-se-prekonala-geforce-1080ti-ma-lepsi-vykon-a-polovicni-cenu-ve-srovnani-s-titanem-x?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/530/67305530/mlpQFifABUk9D4nyocOs0e6NMPvaRj8b/GEFORCE_GTX_1080Ti_BG1_936x526.jpg,https://tech.ihned.cz/65644700,tech,0,2017-03-04T07:00:20.395780+00:00
65645280,V Praze začala výstava Motosalon. Ukazuje americké Harleye i novinky české legendy JAWA,2017-03-02T19:50:00+01:00,"Italská nebo americká klasika, české luxusní motocykly či záchranná vesta s airbagem pro motorkáře.
To vše se představuje na letošním pražském Motosalonu, který právě otevřel své brány na výstavišti v Letňanech.
Za stroji na dvou, třech i čtyřech kolech můžete vyrazit také během víkendu. Podívejte se, co vás na výstavě čeká.",Jan Markovič,http://auto.ihned.cz/novinky/c1-65645280-v-praze-zacala-vystava-motosalon-ukazuje-americke-harleye-i-novinky-ceske-legendy-jawa?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/30/67311030/20ditGx38kfJ9oVBe7Nlq4RIPSO6LAgF/_MG_6348_resize.jpg,https://auto.ihned.cz/65645280,auto,0,2017-03-04T07:00:21.925189+00:00
65645880,EU se znovu pokusí oživit nefunkční trh s emisními povolenkami. Průmysl se obává vyšších cen,2017-03-03T00:00:00+01:00,"Cena povolenek je nyní nízká a pohybuje se pod šesti eury za tunu.
Reforma systému, který má EU pomáhat v plnění klimatických cílů, by mohla přinést zvýšení cen.
Z toho ale mají obavy průmyslové podniky. Naopak některé energetické firmy včetně českého ČEZ by to uvítaly.",Petr Zenkner,http://archiv.ihned.cz/c1-65645880-trh-s-emisemi-ceka-na-restart?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/220/67312220/o7JmkeKPHbMvUuDI0Bz5GiFVxNySf6Rj/jarvis_58b871ff498ec90901a5a6ae.jpeg,https://byznys.ihned.cz/65645880,byznys,0,2017-03-04T13:00:06.051739+00:00
